10.0 0 10.0 16776960 
-7.358941403221631 6.741393136730008 9.98 0 
0.870763715209909 -9.921903413855318 9.96004 16753920 
6.047955242118103 7.888486636441553 9.94011992 10145074 
-9.768593790614768 -1.7279266957205075 9.92023968016 65280 
8.353514246431155 -5.313821983268414 9.90039920079968 11393254 
-2.5650458802653118 9.541842821049059 9.88059840239808 10494192 
-4.544929137612894 -8.750984489146926 9.860837205593285 16711680 
9.24396939802538 3.375882798090568 9.841115531182098 10824234 
-9.078398225869531 3.747430816069827 9.821433300119734 255 
4.154449619546162 -8.877817528046352 9.801790433519495 16776960 
2.927650683983656 9.333811712948608 9.782186852652456 0 
-8.446730405373941 -4.895052923654206 9.76262247894715 16753920 
9.515847028541 -2.0920322751756317 9.743097233989257 10145074 
-5.59233486633674 7.954520877504472 9.723611039521279 65280 
-1.2470887861019333 -9.623698091447688 9.704163817442236 11393254 
7.4054385565185905 6.241311455373902 9.684755489807351 10494192 
-9.65713226120305 0.3993527380037529 9.665385978827738 16711680 
6.837407662624128 -6.804133854435424 9.64605520687008 10824234 
-0.4446741071506475 9.616487542430626 9.62676309645634 255 
-6.155619241993978 -7.376489130358484 9.60750957026343 16776960 
9.50266544989395 1.2785701961507525 9.588294551122903 0 
-7.854890256534663 5.46522804911773 9.569117962020657 16753920 
2.0960426265588725 -9.317119623387077 9.549979726096614 10145074 
4.738571141569302 8.269438473228918 9.530879766644421 65280 
-9.061840313384197 -2.8909742190356185 9.511818007111133 11393254 
8.617474563021606 -3.9814918218683806 9.492794371096911 10494192 
-3.6574688711138954 8.739334888963473 9.473808782354716 16711680 
-3.2000193133408947 -8.896868889654357 9.454861164790008 10824234 
8.352604548715629 4.3898948594751115 9.435951442460427 255 
-9.106033451491268 2.4003211941349982 9.417079539575507 16776960 
5.082925776121119 -7.90511744292674 9.398245380496355 0 
1.5886551531390654 9.24392969897341 9.379448889735363 16753920 
-7.400778441095038 -5.731578804424319 9.360689991955892 10145074 
9.310072090101762 -0.7713204419551624 9.341968611971982 65280 
-6.331250063721206 6.8438958026128525 9.323284674748036 11393254 
0.04539060358368661 -9.304527390767403 9.30463810539854 10494192 
6.239145030060637 6.877746775679921 9.286028829187744 16711680 
